jar,date.cat,date,species,treatment,sump,sal,stock.ml,HCl.ml,NaOH.ml,Ca.ml,jar.wt,jar.muss.wt,jar.muss.h2o.wt,h2o.wt,wet.wt,origin,num.bys,tray.wt,tray.gut.wt,gut.wt,shell.wt,shell.length,shell.color,nbs.ph.0,ph.0,mv.0,spec.0,spec.t.0,ph.t.0,do.0,do.perc.0,do.t.0,ca.mv.0,ca.free.0,ca.meas.0,ca.sd.0,date.in,time.in,date.out,time.out,nbs.ph.1,ph.1,mv.1,spec.1,spec.t.1,ph.t.1,do.1,do.perc.1,do.t.1,ca.mv.1,ca.free.1,ca.meas.1,ca.sd.1,alk.0,alk.sd.0,alk.1,alk.sd.1,nh3.0,nh3.1,psi.0,psi.1,comments,light,first.sec,cluster,caldo.0,caldo.1,delox,delph,delta,delam,delt,delfreeca,corrdelta,start.time,end.time,duration,gut,h2o.kg,calph.0,calph.1,R,E,G,flag,S,T,Patm,P,pH,CO2,fCO2,pCO2,fCO2pot,pCO2pot,fCO2insitu,pCO2insitu,HCO3,CO3,DIC,ALK,OmegaAragonite,OmegaCalcite
11,dec.2023.cluster,2023-12-12,mytilus_trossulus,shell.trossulus,C1,32.75,11.45,14.735,NA,NA,456.32,458.56,1134.37,675.81,0,penn cove,0,1.84,1.84,0,2.2,51.2,,6.58,NA,4.8,6.437,12.9,12.9,NA,99.8,12.4,NA,NA,NA,NA,2023-12-12,17:10:00,2023-12-14,12:26:00,7.089,NA,-5,6.701,11.7,11.7,NA,95,11.6,NA,NA,NA,NA,1587.825,5.055813485,1695.495,0.7424621202,6.37E-05,0.002615,0,0,,dark,first,54,270.9484591,262.3491634,-0.008599295688,0.509,0.10767,0.0025513333,-0.8,NA,0.1051186667,2023-12-12 17:10:00,2023-12-14 12:26:00,43.26666667,1,0.67581,6.400244914,6.569491043,0.06105361415,0.01811405544,-0.3731628002,8,32.75,12.3,1,0,6.484867979,0.0005121616401,12450.60948,12497.91059,12450.60948,12497.91059,12450.60948,12497.91304,0.001633534574,3.23E-06,0.002148927588,0.00164166,0.04964168949,0.07807029678
12,dec.2023.cluster,2023-12-12,mytilus_trossulus,shell.trossulus,A1,32.68,11.46,14.551,NA,NA,448.34,451.12,1135.83,684.71,0,penn cove,0,0.97,0.97,0,2.84,54.8,,6.605,NA,3.4,6.468,12.8,12.8,NA,99.3,12.6,NA,NA,NA,NA,2023-12-12,17:15:00,2023-12-14,12:31:00,7.119,NA,-6.7,6.705,11.7,11.7,NA,98.8,11.6,NA,NA,NA,NA,1635.78,2.39002092,1747.95,5.10531096,-0.001303,0.000527,0,0,,dark,first,54,268.5723162,272.963051,0.004390734826,0.514,0.11217,0.00183,-1,NA,0.11034,2023-12-12 17:15:00,2023-12-14 12:31:00,43.26666667,1,0.68471,6.424422933,6.598850065,-0.02446651438,0.01019731846,-0.3074240763,8,32.68,12.25,1,0,6.511636499,0.000497562212,12070.13885,12116.00869,12070.13885,12116.00869,12070.13885,12116.011,0.00168297959,3.53E-06,0.002184075698,0.001691865,0.05429765731,0.08541348521
13,dec.2023.cluster,2023-12-12,mytilus_trossulus,shell.trossulus,B1,32.72,11.48,14.374,NA,NA,457.43,461.31,1172.98,711.67,0,penn cove,0,2.51,2.51,0,3.85,57,,6.6,NA,3.8,6.476,12.8,12.8,NA,99.5,12.7,NA,NA,NA,NA,2023-12-12,17:19:00,2023-12-14,12:36:00,7.102,NA,-5.8,6.651,11.6,11.6,NA,88.8,11.6,NA,NA,NA,NA,1654.465,9.751002513,1784.8,6.052834047,-0.0058576667,0.00323,0,0,,dark,first,54,268.4802783,245.2736156,-0.02320666276,0.502,0.130335,0.0090876667,-1.1,NA,0.1212473333,2023-12-12 17:19:00,2023-12-14 12:36:00,43.28333333,1,0.71167,6.417514928,6.583307053,0.0991082759,0.0388105342,-0.2589043993,8,32.72,12.2,1,0,6.50041099,0.0005182147852,12553.4987,12601.25865,12553.4987,12601.25865,12553.4987,12601.26114,0.001710902907,3.49E-06,0.002232609466,0.0017196325,0.05363586901,0.08437363477
14,dec.2023.cluster,2023-12-12,mytilus_trossulus,shell.trossulus,C1,32.71,11.51,14.202,NA,NA,456.49,460.09,1188.11,728.02,0,penn cove,0,2.33,2.33,0,3.55,57.2,,6.611,NA,3.1,6.501,12.7,12.7,NA,99.5,12.4,NA,NA,NA,NA,2023-12-12,17:25:00,2023-12-14,12:42:00,7.115,NA,-6.5,6.708,11.7,11.7,NA,94.9,11.6,NA,NA,NA,NA,1668.66,1.93747258,1809.145,4.36284884,6.37E-05,0.002849,0,0,,dark,first,54,270.2014296,262.1388215,-0.008062608138,0.504,0.140485,0.0027853333,-0.8,NA,0.1376996667,2023-12-12 17:25:00,2023-12-14 12:42:00,43.28333333,1,0.72802,6.429603937,6.595396062,0.03820056713,0.01319688492,-0.3262099107,8,32.71,12.2,1,0,6.5125,0.0005095463885,12337.07348,12384.00823,12337.07348,12384.00823,12337.07348,12384.01064,0.001729815114,3.63E-06,0.002242995073,0.0017389025,0.05581760041,0.08780524689
16,dec.2023.cluster,2023-12-12,mytilus_trossulus,shell.trossulus,B1,32.73,11.6,13.856,NA,NA,458.2,462.8,1192.77,729.97,0,penn cove,0,0.64,0.64,0,4.54,68.4,,6.638,NA,1.7,6.52,12.7,12.7,NA,99.4,12.6,NA,NA,NA,NA,2023-12-12,17:41:00,2023-12-14,12:54:00,7.144,NA,-8.2,6.757,11.7,11.7,NA,98.3,11.7,NA,NA,NA,NA,1695.975,5.013387079,1836.2,0.08485281374,-0.0058576667,0.000601,0,0,,dark,first,54,268.7590243,270.9151614,0.00215613704,0.506,0.140225,0.0064586667,-0.9,NA,0.1337663333,2023-12-12 17:41:00,2023-12-14 12:54:00,43.21666667,1,0.72997,6.453781955,6.624755085,-0.008021844758,0.02402928045,-0.2488368642,8,32.73,12.2,1,0,6.53926852,0.0004867944289,11788.78482,11833.60605,11788.78482,11833.60605,11788.78482,11833.60825,0.001756234872,3.93E-06,0.002246959197,0.0017660875,0.06036476339,0.09495445205
17,dec.2023.cluster,2023-12-12,mytilus_trossulus,shell.trossulus,C1,32.71,11.66,13.675,NA,NA,458.03,461.88,1155.21,693.33,0,penn cove,0,2.31,2.31,0,3.89,55.5,,6.665,NA,0.1,6.56,12.2,12.2,NA,98.1,12.1,NA,NA,NA,NA,2023-12-12,17:48:00,2023-12-14,13:00:00,7.165,NA,-9.4,6.755,11.6,11.6,NA,94.1,11.6,NA,NA,NA,NA,1706.515,0.4171930009,1819.46,0.1555634919,6.37E-05,0.002807,0,0,,dark,first,54,268.0997694,259.9290106,-0.00817075886,0.5,0.112945,0.0027433333,-0.5,NA,0.1102016667,2023-12-12 17:48:00,2023-12-14 13:00:00,43.2,1,0.69333,6.481413976,6.6454791,0.03371079835,0.01131840472,-0.2273342187,8,32.71,11.9,1,0,6.563446538,0.0004634353992,11104.69008,11147.05813,11104.69008,11147.05813,11104.69008,11147.06009,0.001752678164,4.09E-06,0.002220204291,0.0017629875,0.06280300246,0.09884245312
18,dec.2023.cluster,2023-12-12,mytilus_trossulus,shell.trossulus,A1,32.69,11.73,13.482,NA,NA,444.41,447.49,1104,656.51,0,penn cove,0,0.81,0.81,0,3.02,55.8,,6.711,NA,-2.6,6.583,11.7,11.7,NA,98,11.5,NA,NA,NA,NA,2023-12-12,17:57:00,2023-12-14,13:08:00,7.233,NA,-13.2,6.822,11.6,11.6,NA,99,11.6,NA,NA,NA,NA,1788.04,1.329360749,1912.805,0.007071067812,-0.001303,0.000606,0,0,,dark,first,54,271.3178007,273.4984383,0.002180637525,0.522,0.124765,0.001909,0.1,NA,0.122856,2023-12-12 17:57:00,2023-12-14 13:08:00,43.18333333,1,0.65651,6.528043011,6.71110515,-0.01097745641,0.009610017278,-0.3092321327,8,32.69,11.65,1,0,6.619574081,0.0004316998922,10248.36834,10287.58006,10248.36834,10287.58006,10248.36834,10287.58175,0.00183817691,4.87E-06,0.002274744443,0.0018504225,0.07470260559,0.1176202517
19,dec.2023.cluster,2023-12-12,mytilus_trossulus,shell.trossulus,B1,32.67,11.81,13.272,NA,NA,447.3,450.26,1139.79,689.53,0,penn cove,0,2.27,2.27,0,2.93,54.3,,6.705,NA,-2.1,6.551,11.8,11.8,NA,98.6,11.6,NA,NA,NA,NA,2023-12-12,18:02:00,2023-12-14,13:18:00,7.198,NA,-11.2,6.78,11.6,11.6,NA,94.2,11.6,NA,NA,NA,NA,1785.425,0.04949747468,1855.465,36.45135457,-0.0058576667,0.003027,0,0,,dark,first,54,272.4275954,260.270583,-0.01215701237,0.493,0.07004,0.0088846667,0,NA,0.0611553333,2023-12-12 18:02:00,2023-12-14 13:18:00,43.26666667,1,0.68953,6.519408005,6.676565124,0.06612397708,0.04832515419,-0.1663169262,8,32.67,11.7,1,0,6.597986564,0.0004449479954,10581.10491,10621.57246,10581.10491,10621.57246,10581.10491,10621.57426,0.001809058108,4.52E-06,0.002258527774,0.001820445,0.06940468407,0.1092748787
21,dec.2023.cluster,2023-12-12,mytilus_trossulus,shell.trossulus,A1,32.64,12.02,12.844,NA,NA,456.47,459.93,1152.13,692.2,0,penn cove,0,0.77,0.77,0,3.46,52.5,,6.764,NA,-5.4,6.632,12.5,12.5,NA,99.6,12.4,NA,NA,NA,NA,2023-12-12,18:13:00,2023-12-14,13:30:00,7.298,NA,-16.9,6.901,11.7,11.7,NA,98.9,11.6,NA,NA,NA,NA,1933.26,1.626345597,2058.785,0.6717514421,-0.001303,0.000412,0,0,,dark,first,54,270.5911766,273.3079487,0.002716772115,0.534,0.125525,0.001715,-0.8,NA,0.12381,2023-12-12 18:13:00,2023-12-14 13:30:00,43.28333333,1,0.6922,6.576399048,6.775004199,-0.01255706111,0.007926818628,-0.2861281091,8,32.64,12.1,1,0,6.675701623,0.0004053725701,9781.257269,9818.416813,9781.257269,9818.416813,9781.257269,9818.418352,0.001980900902,6.07E-06,0.002392343991,0.0019960225,0.093257314,0.1467498989
22,dec.2023.cluster,2023-12-12,mytilus_trossulus,shell.trossulus,B1,32.68,12.15,12.612,NA,NA,457.18,460.34,1150.38,690.04,0,penn cove,0,2.28,2.28,0,3.02,54.3,,6.776,NA,-6.1,6.635,12.6,12.6,NA,99.3,12.5,NA,NA,NA,NA,2023-12-12,18:19:00,2023-12-14,13:41:00,7.279,NA,-15.7,6.845,11.6,11.6,NA,93.2,11.6,NA,NA,NA,NA,1935.82,3.450681092,2040.12,1.428355698,-0.0058576667,0.004026,0,0,,dark,first,54,269.1394568,257.491461,-0.01164799579,0.503,0.1043,0.0098836667,-0.9,NA,0.0944163333,2023-12-12 18:19:00,2023-12-14 13:41:00,43.36666667,1,0.69004,6.588488057,6.754280183,0.0613708992,0.05207501135,-0.2487301412,8,32.68,12.1,1,0,6.67138412,0.0004052998906,9782.402577,9819.560357,9782.402577,9819.560357,9782.402577,9819.561879,0.001973174692,5.93E-06,0.002384408128,0.00198797,0.09114004655,0.1434049922
23,dec.2023.cluster,2023-12-12,mytilus_trossulus,shell.trossulus,C1,32.72,12.3,12.37,NA,NA,446.3,448.83,1129.11,680.28,0,penn cove,0,0.65,0.65,0,2.56,53.3,,6.827,NA,-9,6.708,12.4,12.4,NA,98.9,12.2,NA,NA,NA,NA,2023-12-12,18:24:00,2023-12-14,13:47:00,7.357,NA,-20.2,6.967,11.6,11.6,NA,98.4,11.6,NA,NA,NA,NA,1991.035,2.425376259,2092.55,1.428355698,6.37E-05,0.000515,0,0,,dark,first,54,269.6956782,271.7896821,0.002094003942,0.53,0.101515,0.0004513333,-0.6,NA,0.1010636667,2023-12-12 18:24:00,2023-12-14 13:47:00,43.38333333,1,0.68028,6.638571095,6.831995242,-0.01282632721,0.002764535668,-0.3095208257,8,32.72,12,1,0,6.735283169,0.0003618616974,8707.609524,8740.69298,8707.609524,8740.69298,8707.609524,8740.694202,0.002024135004,7.08E-06,0.002393078186,0.0020417925,0.1087325354,0.171101434
24,dec.2023.cluster,2023-12-12,mytilus_trossulus,shell.trossulus,A1,32.71,12.47,12.109,NA,NA,447.68,451.26,1151.54,700.28,0,penn cove,0,1.71,1.71,0,3.55,54.2,,6.882,NA,-12,6.735,12.1,12.1,NA,99.3,12.1,NA,NA,NA,NA,2023-12-12,18:32:00,2023-12-14,13:55:00,7.371,NA,-21,6.96,11.6,11.6,NA,96.4,11.6,NA,NA,NA,NA,2071.33,3.97394011,2144.36,5.741707063,-0.001303,0.003176,0,0,,dark,first,54,271.3792773,266.282217,-0.005097060321,0.489,0.07303,0.004479,-0.5,NA,0.068551,2023-12-12 18:32:00,2023-12-14 13:55:00,43.38333333,1,0.70028,6.690381135,6.845811252,0.02317609303,0.02036580189,-0.155849083,8,32.71,11.85,1,0,6.768096193,0.0003456248899,8266.891874,8298.357802,8266.891874,8298.357802,8266.891874,8298.358895,0.002088562699,7.76E-06,0.002441949166,0.002107845,0.1191504876,0.187537101
26,dec.2023.cluster,2023-12-12,mytilus_trossulus,shell.trossulus,C1,32.75,12.88,11.52,NA,NA,458.53,461.42,1169.29,707.87,0,penn cove,0,0.62,0.62,0,2.97,53.8,,6.953,NA,-15.9,6.847,12.1,12.1,NA,98.4,12,NA,NA,NA,NA,2023-12-12,18:43:00,2023-12-14,14:08:00,7.471,NA,-26.6,7.067,11.6,11.6,NA,98.4,11.6,NA,NA,NA,NA,2231.945,14.44619154,2135.4,59.11412691,6.37E-05,0.001111,0,0,,dark,first,54,269.4250881,271.7385019,0.002313413732,0.518,-0.096545,0.0010473333,-0.4,NA,-0.0975923333,2023-12-12 18:43:00,2023-12-14 14:08:00,43.41666667,1,0.70787,6.757734186,6.942523326,-0.01269971251,0.005749439292,0.2678713623,8,32.75,11.85,1,0,6.850128756,0.0002999315927,7179.69591,7206.990553,7179.69591,7206.990553,7179.69591,7206.9914,0.00215963283,9.69E-06,0.002469255205,0.0021836725,0.1487447244,0.2340953032
27,dec.2023.cluster,2023-12-12,mytilus_trossulus,shell.trossulus,A1,32.72,13.12,11.17,NA,NA,445.57,448.95,1147.48,698.53,0,penn cove,0,2.05,2.05,0,3.39,56.6,,6.998,NA,-18.4,6.906,12,12,NA,99.3,11.9,NA,NA,NA,NA,2023-12-12,18:49:00,2023-12-14,14:17:00,7.478,NA,-27,7.082,11.7,11.7,NA,96.2,11.6,NA,NA,NA,NA,2333.715,9.199459223,2018.76,307.1530436,-0.001303,0.00227,0,0,,dark,first,54,272.5207641,265.7130835,-0.006807680588,0.48,-0.314955,0.003573,-0.3,NA,-0.318528,2023-12-12 18:49:00,2023-12-14 14:17:00,43.46666667,1,0.69853,6.800909218,6.949431331,0.03227217222,0.0169379967,0.7549994701,8,32.72,11.85,1,0,6.875170275,0.0002821076823,6747.243984,6772.889929,6747.243984,6772.889929,6747.243984,6772.89068,0.002151175941,1.01E-05,0.002443357475,0.0021762375,0.1546515995,0.2433944556
28,dec.2023.cluster,2023-12-12,mytilus_trossulus,shell.trossulus,B1,32.7,13.4,10.821,NA,NA,454.38,458.47,1151.1,692.63,0,penn cove,0,0.73,0.73,0,4.08,59.9,,7.07,NA,-22.5,6.961,12,12,NA,99.3,11.9,NA,NA,NA,NA,2023-12-12,18:57:00,2023-12-14,14:22:00,7.586,NA,-33.1,7.163,11.6,11.6,NA,99.4,11.6,NA,NA,NA,NA,2425.24,14.76438959,2467.5,NA,-0.0058576667,0.002012,0,0,,dark,first,54,272.5549066,274.5862447,0.002031338045,0.516,0.04226,0.0078696667,-0.3,NA,0.0343903333,2023-12-12 18:57:00,2023-12-14 14:22:00,43.41666667,1,0.69263,6.871716272,7.054778411,-0.007942676245,0.03077095657,-0.0672343247,8,32.7,11.8,1,0,6.963247341,0.0002569938643,6136.836087,6160.156713,6136.836087,6160.156713,6136.836087,6160.157324,0.002412097039,1.41E-05,0.002683175813,0.00244637,0.2162079119,0.3403376623
29,dec.2023.cluster,2023-12-12,mytilus_trossulus,shell.trossulus,C1,32.78,13.71,10.424,NA,NA,448.07,451.45,1135.72,684.27,0,penn cove,0,1.96,1.96,0,3.39,55.9,,7.215,NA,-30.3,7.085,11.6,11.6,NA,98,11.3,NA,NA,NA,NA,2023-12-12,19:09:00,2023-12-14,14:31:00,7.648,NA,-36.6,7.206,11.6,11.6,NA,93.3,11.5,NA,NA,NA,NA,2540.705,5.649783182,2554.75,NA,6.37E-05,0.004085,0,0,,dark,first,54,272.3344042,258.1596183,-0.01417478583,0.433,0.014045,0.0040213333,0.2,NA,0.0100236667,2023-12-12 19:09:00,2023-12-14 14:31:00,43.36666667,1,0.68427,7.006422374,7.115223457,0.06597634699,0.01871724091,-0.02332750986,8,32.78,11.6,1,0,7.060822915,0.0002114536414,5012.903092,5031.984865,5012.903092,5031.984865,5012.903092,5031.985265,0.002504257855,1.80E-05,0.002733663209,0.0025477275,0.2753863829,0.4335427234
1,dec.2023.cluster,2023-12-12,mytilus_trossulus,shell.trossulus,B1,32.66,11.84,17.271,NA,NA,444.52,452.98,1149.14,696.16,0,penn cove,0,1.99,1.99,0,3.97,57.5,,6.524,NA,8.4,NA,15.4,15.4,NA,102.5,15.3,NA,NA,NA,NA,2023-12-12,15:49:00,2023-12-14,10:49:00,7.116,NA,-6,6.67,11.7,11.7,NA,91.3,11.7,NA,NA,NA,NA,1571.925,0.3606244584,1736.425,0.4030508653,-0.0058576667,0.000985,0,0,,dark,first,54,262.2718782,251.7336494,-0.0105382288,0.592,0.1645,0.0068426667,-3.6,NA,0.1576573333,2023-12-12 15:49:00,2023-12-14 10:49:00,43,1,0.69616,6.338072867,6.586761056,0.04297518223,0.02790457999,-0.321465436,8,32.66,13.55,1,0,6.462416962,0.0005316300558,13553.9447,13604.49298,13553.9447,13604.49298,13553.9447,13604.49586,0.001646012156,3.28E-06,0.002180922488,0.001654175,0.05053272617,0.07933915147
2,dec.2023.cluster,2023-12-12,mytilus_trossulus,shell.trossulus,C1,32.63,11.75,16.899,NA,NA,446.94,450.17,1167.6,717.43,0,penn cove,0,1.95,1.95,0,3.17,56.7,,6.622,NA,2.9,6.412,14.3,14.3,NA,101.4,14.2,NA,NA,NA,NA,2023-12-12,16:03:00,2023-12-14,11:00:00,7.14,NA,-7.9,6.698,11.7,11.7,NA,95.4,11.7,NA,NA,NA,NA,1603.43,1.187939392,1732.61,20.29396462,6.37E-05,0.000273,0,0,,dark,first,54,265.36465,263.0877328,-0.002276917191,0.518,0.12918,0.0002093333,-2.5,NA,0.1289706667,2023-12-12 16:03:00,2023-12-14 11:00:00,42.95,1,0.71743,6.433057939,6.619574081,0.01199787516,0.001103050568,-0.3397958356,8,32.63,13,1,0,6.52631601,0.0004650473922,11589.40919,11632.93612,11589.40919,11632.93612,11589.40919,11632.93821,0.001658679511,3.70E-06,0.002127423176,0.00166802,0.05689193434,0.08939471601
1,feb.2024.cluster,2024-02-06,mytilus_californianus,shell.californianus,A,32.69,0,0.41,0,0,444.03,460.62,1111.55,650.93,0,penn cove,0,NA,NA,NA,16.59,70.9,black,7.418,NA,-23.5,6.859,25,12.7,NA,101.2,12.7,NA,NA,NA,NA,2024-02-06,18:00:00,2024-02-08,12:57:00,7.654,NA,-37.1,7.082,25,12.8,NA,89.7,12.7,NA,NA,NA,NA,1789.8,15.1462273,1922.78,19.2757309,0.00103,0.004628,0,0,,dark,first,55,273.1183982,242.0822166,-0.03103618161,0.236,0.13298,0.003598,0,NA,0.129382,2024-02-06 18:00:00,2024-02-08 12:57:00,42.95,NA,0.65093,6.888986285,7.123858463,0.0283526083,0.003286895468,-0.05909743043,8,32.69,12.75,1,0,7.006422374,0.0001733374214,4258.984607,4274.950798,4258.984607,4274.950798,4258.984607,4274.951091,0.001824242259,1.25E-05,0.002010073372,0.00185629,0.1922334299,0.3020257376
2,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,B,32.7,0,0.4,0,0,336.13,340.06,1060.65,720.59,0,penn cove,0,NA,NA,NA,3.93,62.6,black,7.445,NA,-25.2,6.858,25,12.7,NA,101.4,12.7,NA,NA,NA,NA,2024-02-06,17:50:00,2024-02-08,12:51:00,7.512,NA,-29,6.944,25,12.8,NA,63.6,12.7,NA,NA,NA,NA,1803.13,8.17415439,1985.165,0.0212132,0.0012,0.01379,0,0,,dark,first,55,273.6411167,171.6328897,-0.1020082269,0.067,0.182035,0.01259,0,NA,0.169445,2024-02-06 17:50:00,2024-02-08 12:51:00,43.01666667,NA,0.72059,6.918345307,6.983971357,0.4348045951,0.05366419963,-0.3611251114,8,32.7,12.75,1,0,6.951158332,0.0001956875846,4809.976211,4828.011898,4809.976211,4828.011898,4809.976211,4828.012252,0.001866475238,1.08E-05,0.002072997992,0.0018941475,0.1667048848,0.2619152598
3,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,D,32.81,0,0.378,0,0,447.87,452.49,1102.99,650.5,0,penn cove,0,NA,NA,NA,4.62,61,black,7.482,NA,-27.5,6.875,25,12.5,NA,101.1,12.4,NA,NA,NA,NA,2024-02-06,17:44:00,2024-02-08,12:47:00,7.532,NA,-30.2,6.964,25,12.6,NA,71.9,12.6,NA,NA,NA,NA,1825.015,4.06586399,1955.585,21.1919902,0.000659,0.007358,0,0,,dark,first,55,274.3750857,194.3072666,-0.0800678191,0.05,0.13057,0.006699,0.2,NA,0.123871,2024-02-06 17:44:00,2024-02-08 12:47:00,43.05,NA,0.6505,6.958066338,7.004695373,0.2618726656,0.02190998839,-0.2025684558,8,32.81,12.55,1,0,6.981380855,0.0001827530116,4466.572358,4483.357012,4466.572358,4483.357012,4466.572358,4483.357319,0.0018608975,1.15E-05,0.002055135777,0.0018903,0.1765476171,0.2774200125
4,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,C,32.89,0,0.365,0,0,443.6,446.15,1126.17,680.02,0,penn cove,0,NA,NA,NA,2.55,53.2,brown,7.512,NA,-29.1,6.937,25,12.6,NA,101,12.6,NA,NA,NA,NA,2024-02-06,17:31:00,2024-02-08,12:38:00,7.547,NA,-31,7.004,25,12.5,NA,75,12.5,NA,NA,NA,NA,1854.77,8.13172798,1943.2,51.3925209,0.000843,0.008372,0,0,,dark,first,55,272.8129655,203.0114853,-0.06980148025,0.035,0.08843,0.007529,-0.1,NA,0.080901,2024-02-06 17:31:00,2024-02-08 12:38:00,43.11666667,NA,0.68002,6.985698359,7.018511383,0.4317187985,0.04656650292,-0.2501843972,8,32.89,12.55,1,0,7.002104871,0.0001748083681,4274.577727,4290.637166,4274.577727,4290.637166,4274.577727,4290.637447,0.001868027707,1.21E-05,0.002054928344,0.001898985,0.1858174171,0.2919388385
5,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,A,32.7,0,0.34,0,0,444,449.7,1091.73,642.03,0,penn cove,0,NA,NA,NA,5.7,63.3,black,7.538,NA,-30.5,6.95,25,12.9,NA,101.3,12.9,NA,NA,NA,NA,2024-02-06,17:23:00,2024-02-08,12:17:00,7.472,NA,-26.7,6.894,25,12.5,NA,41.9,12.4,NA,NA,NA,NA,1862.015,0.14849242,2065.95,22.7971226,0.00103,0.023097,0,0,,dark,first,55,272.2254683,113.7904171,-0.1584350512,-0.066,0.203935,0.022067,-0.5,NA,0.181868,2024-02-06 17:23:00,2024-02-08 12:17:00,42.9,NA,0.64203,7.009876377,6.944250327,0.4159819078,0.05793839615,-0.2387533473,8,32.7,12.7,1,0,6.977063352,0.0001928310432,4728.566437,4746.313599,4728.566437,4746.313599,4728.566437,4746.313947,0.001933998735,1.18E-05,0.002138633641,0.0019639825,0.181587604,0.2853254118
6,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,B,32.65,0,0.325,0,0,447.47,454.6,1135.82,681.22,0,penn cove,0,NA,NA,NA,7.13,44,black,7.566,NA,-32.1,7.009,25,12.8,NA,101.3,12.8,NA,NA,NA,NA,2024-02-06,17:13:00,2024-02-08,12:10:00,7.688,NA,-39,7.14,25,12.3,NA,94.2,12.3,NA,NA,NA,NA,1880.725,2.25567063,1935.17,36.5857049,0.0012,0.002525,0,0,,dark,first,55,272.8821452,256.4469461,-0.01643519914,0.122,0.054445,0.001325,-0.5,NA,0.05312,2024-02-06 17:13:00,2024-02-08 12:10:00,42.95,NA,0.68122,7.037508398,7.156671488,0.03656029257,0.002947477987,-0.05908303043,8,32.65,12.55,1,0,7.097089943,0.0001418968277,3468.302,3481.316533,3468.302,3481.316533,3468.302,3481.316721,0.001869330679,1.51E-05,0.002026321921,0.0019079475,0.2321480904,0.3649460229
7,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,D,32.75,0,0.305,0,0,434.62,438.64,1100.92,662.28,0,penn cove,0,NA,NA,NA,4.02,59.5,black,7.632,NA,-35.9,7.031,25,12.5,NA,101.9,12.5,NA,NA,NA,NA,2024-02-06,17:04:00,2024-02-08,12:06:00,7.595,NA,-33.8,7.042,25,13.1,NA,63.9,13.1,NA,NA,NA,NA,1897.585,8.46406817,2051.315,4.58912301,0.000659,0.013074,0,0,,dark,first,55,276.0658677,170.9494359,-0.1051164318,-0.037,0.15373,0.012415,0.6,NA,0.141315,2024-02-06 17:04:00,2024-02-08 12:06:00,43.03333333,NA,0.66228,7.103134448,7.06686742,0.4024215316,0.04752885187,-0.2705009948,8,32.75,12.8,1,0,7.085000934,0.0001492685655,3678.656325,3692.419923,3678.656325,3692.419923,3678.656325,3692.420132,0.001935759918,1.52E-05,0.002100257328,0.00197445,0.2342873033,0.3680196323
8,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,C,32.98,0,0.29,0,0,458.98,462.15,1122.5,660.35,0,penn cove,0,NA,NA,NA,3.17,55.9,black,7.659,NA,-37,7.07,25,12.7,NA,101.3,12.6,NA,NA,NA,NA,2024-02-06,16:53:00,2024-02-08,12:02:00,7.584,NA,-33.2,7.038,25,12.9,NA,58.9,12.9,NA,NA,NA,NA,1926.34,1.6263456,2035.515,21.899097,0.000843,0.017795,0,0,,dark,first,55,273.469876,158.0077689,-0.1154621071,-0.075,0.109175,0.016952,0.3,NA,0.092223,2024-02-06 16:53:00,2024-02-08 12:02:00,43.15,NA,0.66035,7.122131462,7.056505412,0.5574085151,0.08183801061,-0.2226093338,8,32.98,12.8,1,0,7.089318437,0.0001483314626,3658.877402,3672.56936,3658.877402,3672.56936,3658.877402,3672.569566,0.001941451298,1.55E-05,0.002105313569,0.0019809275,0.2387116827,0.3747862027
9,feb.2024.cluster,2024-02-06,mytilus_trossulus,shell.trossulus,A,32.72,0,0.275,0,0,453.31,458.51,1064.31,605.8,0,penn cove,0,NA,NA,NA,5.2,62.2,brown,7.689,NA,-39.1,7.087,25,12.8,NA,101.7,12.7,NA,NA,NA,NA,2024-02-06,16:47:00,2024-02-08,11:50:00,7.59,NA,-33.4,7.011,25,12.8,NA,49.8,12.7,NA,NA,NA,NA,1915.685,14.8704556,2122.795,1.18086832,0.00103,0.014686,0,0,,dark,first,55,274.4165257,134.3750539,-0.1400414718,-0.099,0.20711,0.013656,0,NA,0.193454,2024-02-06 16:47:00,2024-02-08 11:50:00,43.05,NA,0.6058,7.15839849,7.059959415,0.3789740178,0.03695526132,-0.2617583159,8,32.72,12.8,1,0,7.109178952,0.0001457976557,3589.919611,3603.35516,3589.919611,3603.35516,3589.919611,3603.355362,0.001977588511,1.65E-05,0.002139840384,0.00201924,0.2531641039,0.3977021146
